row,cluster
2992,6
2993,6
2994,6
2995,3
2996,0
2997,1
2998,7
2999,2
3000,0
3001,7
3002,9
3003,6
3004,1
3005,3
3006,9
3007,0
3008,0
3009,8
3010,10
3011,10
3012,8
3013,5
3014,5
3015,5
3016,3
3017,9
3018,8
3019,1
3020,7
3021,6
3022,6
3023,7
3024,6
3025,2
3026,3
3027,0
3028,11
3029,10
3030,10
3031,2
3032,7
3033,7
3034,5
3035,5
3036,11
3037,0
3038,9
3039,2
3040,1
3041,8
3042,6
3043,11
3044,11
3045,6
3046,6
3047,5
3048,0
3049,8
3050,0
3051,9
3052,0
3053,2
3054,4
3055,11
3056,3
3057,2
3058,2
3059,10
3060,8
3061,8
3062,9
3063,2
3064,5
3065,5
3066,4
3067,4
3068,9
3069,0
3070,9
3071,11
3072,7
3073,2
3074,8
3075,8
3076,2
3077,1
3078,7
3079,10
3080,5
3081,7
3082,4
3083,9
3084,2
3085,10
3086,7
3087,4
3088,0
3089,10
3090,2
3091,10
3092,0
3093,1
3094,5
3095,5
3096,6
3097,10
3098,7
3099,8
3100,8
3101,5
3102,7
3103,4
3104,2
3105,3
3106,4
3107,9
3108,7
3109,7
3110,2
3111,0
3112,7
3113,6
3114,4
3115,2
3116,10
3117,4
3118,3
3119,7
3120,1
3121,7
3122,8
3123,6
3124,9
3125,6
3126,5
3127,7
3128,7
3129,4
3130,7
3131,10
3132,6
3133,11
3134,7
3135,3
3136,9
3137,7
3138,6
3139,4
3140,11
3141,3
3142,2
3143,7
3144,4
3145,2
3146,4
3147,4
3148,11
3149,9
3150,7
3151,9
3152,8
3153,7
3154,4
3155,8
3156,0
3157,6
3158,1
3159,10
3160,9
3161,10
3162,8
3163,3
3164,3
3165,9
3166,5
3167,9
3168,1
3169,4
3170,6
3171,2
3172,2
3173,3
3174,10
3175,11
3176,7
3177,5
3178,9
3179,2
3180,9
3181,8
3182,1
3183,11
3184,2
3185,4
3186,6
3187,6
3188,11
3189,5
3190,8
3191,3
3192,8
3193,1
3194,10
3195,9
3196,2
3197,9
3198,1
3199,4
3200,5
3201,5
3202,4
3203,7
3204,7
3205,1
3206,4
3207,4
3208,6
3209,3
3210,6
3211,8
3212,9
3213,6
3214,11
3215,8
3216,8
3217,7
3218,6
3219,8
3220,1
3221,11
3222,6
3223,4
3224,11
3225,10
3226,8
3227,1
3228,8
3229,9
3230,0
3231,10
3232,5
3233,6
3234,0
3235,11
3236,9
3237,6
3238,8
3239,10
3240,4
3241,10
3242,7
3243,5
3244,11
3245,1
3246,6
3247,7
3248,3
3249,7
3250,9
3251,7
3252,10
3253,6
3254,7
3255,9
3256,10
3257,7
3258,0
3259,11
3260,9
3261,2
3262,10
3263,11
3264,5
3265,4
3266,10
3267,8
3268,8
3269,8
3270,8
3271,7
3272,5
3273,6
3274,5
3275,8
3276,4
3277,6
3278,0
3279,5
3280,4
3281,6
3282,2
3283,3
3284,1
3285,8
3286,11
3287,5
3288,7
3289,5
3290,1
3291,0
3292,8
3293,1
3294,5
3295,10
3296,6
3297,9
3298,2
3299,3
3300,7
3301,2
3302,10
3303,11
3304,3
3305,1
3306,7
3307,6
3308,1
3309,11
3310,2
3311,2
3312,4
3313,2
3314,4
3315,10
3316,4
3317,2
3318,1
3319,7
3320,9
3321,9
3322,3
3323,0
3324,1
3325,10
3326,7
3327,11
3328,5
3329,7
3330,11
3331,9
3332,1
3333,11
3334,9
3335,1
3336,8
3337,1
3338,7
3339,7
3340,10
3341,10
3342,10
3343,8
3344,4
3345,7
3346,2
3347,10
3348,5
3349,3
3350,2
3351,7
3352,5
3353,6
3354,10
3355,7
3356,8
3357,9
3358,0
3359,10
3360,6
3361,9
3362,2
3363,8
3364,8
3365,0
3366,10
3367,6
3368,11
3369,6
3370,1
3371,7
3372,7
3373,4
3374,8
3375,7
3376,2
3377,6
3378,1
3379,4
3380,6
3381,7
3382,5
3383,10
3384,4
3385,1
3386,2
3387,7
3388,8
3389,6
3390,5
3391,7
3392,0
3393,10
3394,10
3395,4
3396,4
3397,6
3398,9
3399,2
3400,11
3401,4
3402,4
3403,4
3404,9
3405,7
3406,0
3407,1
3408,5
3409,2
3410,8
3411,0
3412,10
3413,9
3414,6
3415,1
3416,7
3417,0
3418,7
3419,2
3420,6
3421,5
3422,0
3423,2
3424,5
3425,2
3426,11
3427,5
3428,2
3429,1
3430,6
3431,8
3432,4
3433,0
3434,10
3435,6
3436,0
3437,5
3438,10
3439,8
3440,4
3441,2
3442,9
3443,7
3444,1
3445,10
3446,0
3447,2
3448,3
3449,6
3450,5
3451,4
3452,0
3453,3
3454,1
3455,11
3456,6
3457,3
3458,11
3459,10
3460,6
3461,7
3462,4
3463,10
3464,10
3465,5
3466,3
3467,4
3468,1
3469,9
3470,0
3471,8
3472,9
3473,4
3474,3
3475,0
3476,6
3477,9
3478,0
3479,10
3480,4
3481,7
3482,0
3483,1
3484,7
3485,2
3486,11
3487,9
3488,9
3489,5
3490,4
3491,3
3492,9
3493,1
3494,0
3495,3
3496,5
3497,1
3498,2
3499,11
3500,7
3501,6
3502,11
3503,5
3504,2
3505,9
3506,1
3507,11
3508,1
3509,3
3510,6
3511,8
3512,5
3513,2
3514,9
3515,9
3516,3
3517,6
3518,7
3519,7
3520,8
3521,6
3522,0
3523,10
3524,11
3525,1
3526,10
3527,7
3528,2
3529,1
3530,7
3531,2
3532,1
3533,11
3534,10
3535,9
3536,0
3537,7
3538,11
3539,10
3540,1
3541,7
3542,4
3543,6
3544,9
3545,10
3546,6
3547,3
3548,11
3549,1
3550,10
3551,3
3552,6
3553,5
3554,3
3555,5
3556,6
3557,1
3558,6
3559,7
3560,6
3561,0
3562,0
3563,6
3564,8
3565,11
3566,11
3567,4
3568,8
3569,0
3570,11
3571,7
3572,10
3573,4
3574,8
3575,11
3576,5
3577,3
3578,3
3579,3
3580,0
3581,5
3582,10
3583,8
3584,1
3585,11
3586,9
3587,5
3588,0
3589,7
3590,4
3591,0
3592,8
3593,4
3594,4
3595,9
3596,0
3597,8
3598,8
3599,7
3600,6
3601,1
3602,0
3603,11
3604,2
3605,6
3606,3
3607,7
3608,6
3609,10
3610,3
3611,2
3612,0
3613,5
3614,1
3615,2
3616,4
3617,4
3618,10
3619,10
3620,10
3621,1
3622,9
3623,4
3624,4
3625,5
3626,9
3627,4
3628,8
3629,4
3630,4
3631,8
3632,2
3633,2
3634,2
3635,9
3636,0
3637,2
3638,8
3639,7
3640,7
3641,11
3642,4
3643,5
3644,7
3645,11
3646,10
3647,10
3648,0
3649,3
3650,2
3651,10
3652,8
3653,4
3654,6
3655,5
3656,4
3657,11
3658,7
3659,8
3660,1
3661,7
3662,5
3663,1
3664,0
3665,2
3666,9
3667,5
3668,4
3669,6
3670,0
3671,7
3672,3
3673,6
3674,7
3675,8
3676,3
3677,2
3678,0
3679,6
3680,10
3681,9
3682,2
3683,1
3684,8
3685,3
3686,10
3687,5
3688,10
3689,6
3690,7
3691,7
3692,5
3693,5
3694,5
3695,4
3696,5
3697,4
3698,6
3699,8
3700,2
3701,11
3702,1
3703,11
3704,8
3705,1
3706,2
3707,8
3708,8
3709,10
3710,4
3711,7
3712,5
3713,7
3714,10
3715,5
3716,9
3717,2
3718,2
3719,1
3720,7
3721,5
3722,11
3723,7
3724,7
3725,10
3726,8
3727,8
3728,6
3729,7
3730,1
3731,8
3732,9
3733,9
3734,6
3735,10
3736,2
3737,7
3738,7
3739,10
3740,8
3741,5
3742,6
3743,10
3744,0
3745,5
3746,10
3747,0
3748,0
3749,11
3750,2
3751,10
3752,1
3753,0
3754,4
3755,0
3756,2
3757,0
3758,5
3759,6
3760,6
3761,10
3762,6
3763,10
3764,4
3765,7
3766,11
3767,4
3768,6
3769,5
3770,8
3771,10
3772,5
3773,1
3774,8
3775,7
3776,6
3777,11
3778,10
3779,0
3780,5
3781,10
3782,7
3783,2
3784,1
3785,6
3786,4
3787,1
3788,6
3789,2
3790,3
3791,10
3792,2
3793,5
3794,9
3795,2
3796,4
3797,0
3798,9
3799,10
3800,9
3801,7
3802,1
3803,11
3804,1
3805,9
3806,7
3807,7
3808,11
3809,10
3810,11
3811,4
3812,2
3813,7
3814,2
3815,6
3816,4
3817,0
3818,7
3819,7
3820,3
3821,9
3822,1
3823,5
3824,6
3825,6
3826,11
3827,2
3828,5
3829,6
3830,1
3831,8
3832,10
3833,9
3834,1
3835,5
3836,9
3837,10
3838,8
3839,10
3840,6
3841,0
3842,8
3843,7
3844,9
3845,6
3846,6
3847,6
3848,5
3849,1
3850,11
3851,7
3852,5
3853,7
3854,2
3855,3
3856,11
3857,0
3858,1
3859,1
3860,7
3861,4
3862,5
3863,11
3864,9
3865,8
3866,7
3867,0
3868,1
3869,1
3870,11
3871,9
3872,1
3873,7
3874,10
3875,7
3876,8
3877,2
3878,0
3879,3
3880,6
3881,11
3882,1
3883,9
3884,4
3885,10
3886,8
3887,2
3888,6
3889,5
3890,0
3891,2
3892,7
3893,9
3894,7
3895,6
3896,8
3897,11
3898,9
3899,6
3900,1
3901,9
3902,4
3903,4
3904,10
3905,2
3906,7
3907,7
3908,5
3909,3
3910,10
3911,8
3912,8
3913,7
3914,9
3915,3
3916,0
3917,0
3918,9
3919,2
3920,5
3921,5
3922,4
3923,6
3924,2
3925,2
3926,6
3927,8
3928,8
3929,7
3930,5
3931,0
3932,9
3933,6
3934,4
3935,3
3936,11
3937,1
3938,2
3939,9
3940,11
3941,1
3942,6
3943,3
3944,10
3945,7
3946,7
3947,7
3948,6
3949,6
3950,9
3951,6
3952,11
3953,8
3954,5
3955,2
3956,5
3957,6
3958,5
3959,9
3960,9
3961,6
3962,5
3963,6
3964,11
3965,1
3966,1
3967,8
3968,4
3969,6
3970,7
3971,5
3972,3
3973,2
3974,6
3975,9
3976,8
3977,0
3978,7
3979,9
3980,1
3981,0
3982,5
3983,10
3984,5
3985,5
3986,0
3987,6
3988,11
3989,11
3990,10
3991,4
3992,6
3993,7
3994,10
3995,7
3996,2
3997,6
3998,2
3999,8
4000,1
4001,9
4002,10
4003,7
4004,6
4005,5
4006,5
4007,0
4008,11
4009,8
4010,5
4011,8
4012,5
4013,10
4014,6
4015,2
4016,2
4017,4
4018,4
4019,6
4020,8
4021,5
4022,5
4023,5
4024,9
4025,8
4026,6
4027,2
4028,7
4029,8
4030,8
4031,9
4032,10
4033,6
4034,7
4035,0
4036,5
4037,5
4038,10
4039,2
4040,9
4041,5
4042,9
4043,5
4044,4
4045,5
4046,9
4047,4
4048,10
4049,9
4050,11
4051,3
4052,0
4053,2
4054,4
4055,5
4056,1
4057,10
4058,4
4059,2
4060,8
4061,4
4062,9
4063,10
4064,7
4065,9
4066,9
4067,6
4068,2
4069,0
4070,6
4071,1
4072,8
4073,6
4074,7
4075,0
4076,9
4077,6
4078,1
4079,9
4080,11
4081,10
4082,1
4083,8
4084,2
4085,9
4086,7
4087,9
4088,3
4089,9
4090,9
4091,9
4092,10
4093,2
4094,5
4095,3
4096,10
4097,2
4098,2
4099,2
4100,3
4101,10
4102,4
4103,1
4104,0
4105,6
4106,2
4107,8
4108,4
4109,6
4110,8
4111,7
4112,10
4113,2
4114,3
4115,7
4116,7
4117,4
4118,4
4119,11
4120,6
4121,10
4122,6
4123,0
4124,4
4125,6
4126,7
4127,9
4128,2
4129,8
4130,2
4131,2
4132,7
4133,11
4134,2
4135,9
4136,8
4137,8
4138,7
4139,10
4140,0
4141,9
4142,7
4143,3
4144,3
4145,1
4146,6
4147,6
4148,1
4149,8
4150,5
4151,6
4152,2
4153,3
4154,6
4155,7
4156,8
4157,2
4158,2
4159,6
4160,8
4161,7
4162,11
4163,2
4164,7
4165,5
4166,6
4167,7
4168,7
4169,10
4170,11
4171,0
4172,11
4173,5
4174,11
4175,10
4176,7
4177,4
4178,0
4179,7
4180,9
4181,5
4182,8
4183,11
4184,11
4185,0
4186,9
4187,10
4188,4
4189,8
4190,4
4191,1
4192,0
4193,2
4194,10
4195,5
4196,7
4197,9
4198,10
4199,2
4200,1
4201,5
4202,1
4203,8
4204,4
4205,1
4206,7
4207,8
4208,11
4209,6
4210,7
4211,8
4212,5
4213,8
4214,0
4215,9
4216,11
4217,6
4218,11
4219,4
4220,5
4221,3
4222,10
4223,2
4224,7
4225,6
4226,5
4227,0
4228,4
4229,7
4230,7
4231,5
4232,4
4233,7
4234,8
4235,4
4236,2
4237,3
4238,7
4239,11
4240,5
4241,2
4242,9
4243,11
4244,0
4245,2
4246,5
4247,10
4248,1
4249,10
4250,4
4251,4
4252,6
4253,6
4254,8
4255,3
4256,1
4257,3
4258,4
4259,8
4260,8
4261,7
4262,11
4263,8
4264,5
4265,10
4266,9
4267,0
4268,4
4269,9
4270,10
4271,6
4272,4
4273,6
4274,6
4275,1
4276,0
4277,2
4278,4
4279,6
4280,7
4281,2
4282,1
4283,5
4284,11
4285,10
4286,1
4287,2
4288,0
4289,9
4290,8
4291,1
4292,9
4293,0
4294,5
4295,6
4296,2
4297,0
4298,7
4299,9
4300,4
4301,1
4302,6
4303,6
4304,7
4305,1
4306,0
4307,0
4308,11
4309,6
4310,0
4311,4
4312,7
4313,1
4314,6
4315,0
4316,3
4317,10
4318,2
4319,10
4320,2
4321,3
4322,0
4323,2
4324,0
4325,0
4326,0
4327,7
4328,6
4329,2
4330,8
4331,1
4332,7
4333,1
4334,11
4335,3
4336,4
4337,10
4338,3
4339,10
4340,1
4341,2
4342,2
4343,8
4344,6
4345,6
4346,4
4347,6
4348,7
4349,0
4350,7
4351,11
4352,2
4353,0
4354,2
4355,0
4356,4
4357,6
4358,6
4359,7
4360,6
4361,5
4362,10
4363,6
4364,1
4365,4
4366,6
4367,7
4368,6
4369,10
4370,0
4371,0
4372,10
4373,3
4374,3
4375,6
4376,6
4377,4
4378,6
4379,1
4380,5
4381,6
4382,1
4383,9
4384,11
4385,7
4386,10
4387,9
4388,9
4389,6
4390,6
4391,6
4392,11
4393,11
4394,6
4395,6
4396,0
4397,7
4398,4
4399,10
4400,6
4401,9
4402,8
4403,4
4404,2
4405,10
4406,7
4407,4
4408,5
4409,9
4410,4
4411,7
4412,5
4413,3
4414,2
4415,8
4416,9
4417,10
4418,0
4419,7
4420,5
4421,2
4422,4
4423,0
4424,7
4425,6
4426,10
4427,8
4428,7
4429,7
4430,4
4431,3
4432,7
4433,1
4434,4
4435,7
4436,10
4437,9
4438,2
4439,4
4440,10
4441,9
4442,2
4443,9
4444,9
4445,6
4446,1
4447,7
4448,6
4449,5
4450,4
4451,8
4452,2
4453,4
4454,3
4455,10
4456,2
4457,7
4458,6
4459,7
4460,6
4461,6
4462,9
4463,0
4464,3
4465,7
4466,4
4467,7
4468,1
4469,11
4470,7
4471,11
4472,7
4473,5
4474,10
4475,2
4476,5
4477,0
4478,7
4479,2
4480,5
4481,5
4482,6
4483,0
4484,10
4485,2
4486,8
4487,5
4488,9
4489,0
4490,4
4491,3
4492,9
4493,1
4494,6
4495,0
4496,2
4497,8
4498,6
4499,10
4500,7
4501,1
4502,10
4503,1
4504,2
4505,6
4506,6
4507,7
4508,4
4509,4
4510,9
4511,4
4512,3
4513,6
4514,9
4515,0
4516,9
4517,0
4518,6
4519,4
4520,7
4521,9
4522,9
4523,7
4524,11
4525,4
4526,7
4527,8
4528,6
4529,2
4530,4
4531,1
4532,3
4533,6
4534,4
4535,0
4536,2
4537,8
4538,6
4539,4
4540,2
4541,3
4542,4
4543,6
4544,4
4545,0
4546,6
4547,8
4548,3
4549,7
4550,1
4551,7
4552,1
4553,1
4554,8
4555,2
4556,9
4557,7
4558,11
4559,7
4560,2
4561,2
4562,7
4563,8
4564,1
4565,1
4566,9
4567,4
4568,2
4569,3
4570,0
4571,11
4572,9
4573,6
4574,8
4575,2
4576,9
4577,6
4578,4
4579,8
4580,10
4581,8
4582,10
4583,3
4584,8
4585,3
4586,9
4587,10
4588,7
4589,5
4590,9
4591,10
4592,10
4593,4
4594,2
4595,10
4596,1
4597,9
4598,8
4599,1
4600,0
4601,4
4602,11
4603,9
4604,0
4605,2
4606,5
4607,5
4608,10
4609,7
4610,9
4611,6
4612,10
4613,8
4614,4
4615,9
4616,7
4617,0
4618,9
4619,1
4620,6
4621,4
4622,1
4623,8
4624,3
4625,0
4626,5
4627,4
4628,7
4629,11
4630,5
4631,10
4632,8
4633,6
4634,6
4635,10
4636,3
4637,4
4638,11
4639,3
4640,3
4641,3
4642,7
4643,6
4644,3
4645,3
4646,1
4647,10
4648,0
4649,1
4650,11
4651,4
4652,6
4653,7
4654,2
4655,5
4656,9
4657,0
4658,0
4659,6
4660,11
4661,4
4662,1
4663,10
4664,4
4665,4
4666,9
4667,9
4668,6
4669,6
4670,0
4671,2
4672,5
4673,5
4674,2
4675,8
4676,10
4677,0
4678,4
4679,11
4680,0
4681,10
4682,11
4683,7
4684,5
4685,5
4686,5
4687,5
4688,10
4689,9
4690,1
4691,8
4692,10
4693,0
4694,9
4695,5
4696,7
4697,3
4698,9
4699,5
4700,0
4701,7
4702,6
4703,5
4704,9
4705,9
4706,1
4707,10
4708,5
4709,9
4710,8
4711,8
4712,6
4713,6
4714,2
4715,2
4716,7
4717,5
4718,10
4719,6
4720,5
4721,9
4722,11
4723,2
4724,4
4725,9
4726,11
4727,5
4728,10
4729,5
4730,10
4731,1
4732,0
4733,3
4734,0
4735,11
4736,9
4737,6
4738,5
4739,10
4740,4
4741,8
4742,9
4743,8
4744,6
4745,6
4746,10
4747,3
4748,6
4749,11
4750,6
4751,3
4752,11
4753,8
4754,6
4755,7
4756,3
4757,1
4758,9
4759,7
4760,8
4761,6
4762,9
4763,6
4764,2
4765,4
4766,1
4767,9
4768,2
4769,9
4770,3
4771,8
4772,10
4773,5
4774,9
4775,2
4776,6
4777,1
4778,3
4779,6
4780,2
4781,10
4782,7
4783,6
4784,7
4785,6
4786,1
4787,4
4788,2
4789,0
4790,0
4791,2
4792,7
4793,6
4794,6
4795,4
4796,10
4797,2
4798,8
4799,6
4800,9
4801,7
4802,11
4803,2
4804,5
4805,7
4806,5
4807,7
4808,2
4809,0
4810,6
4811,8
4812,1
4813,6
4814,0
4815,4
4816,10
4817,9
4818,5
4819,1
4820,5
4821,10
4822,9
4823,2
4824,1
4825,8
4826,5
4827,6
4828,2
4829,1
4830,1
4831,7
4832,2
4833,0
4834,7
4835,4
4836,5
4837,2
4838,4
4839,6
4840,7
4841,7
4842,3
4843,4
4844,6
4845,6
4846,0
4847,0
4848,1
4849,0
4850,5
4851,3
4852,0
4853,6
4854,10
4855,11
4856,4
4857,8
4858,11
4859,9
4860,2
4861,8
4862,9
4863,7
4864,6
4865,7
4866,9
4867,1
4868,2
4869,10
4870,5
4871,1
4872,2
4873,4
4874,4
4875,6
4876,2
4877,8
4878,7
4879,1
4880,1
4881,10
4882,10
4883,7
4884,7
4885,2
4886,6
4887,8
4888,2
4889,6
4890,9
4891,11
4892,4
4893,6
4894,10
4895,8
4896,4
4897,7
4898,8
4899,6
4900,11
4901,9
4902,6
4903,1
4904,5
4905,9
4906,9
4907,3
4908,5
4909,4
4910,8
4911,6
4912,6
4913,9
4914,10
4915,7
4916,5
4917,4
4918,6
4919,10
4920,0
4921,10
4922,7
4923,9
4924,5
4925,1
4926,5
4927,2
4928,6
4929,7
4930,10
4931,7
4932,0
4933,10
4934,10
4935,9
4936,1
4937,6
4938,4
4939,5
4940,2
4941,4
4942,10
4943,5
4944,6
4945,7
4946,6
4947,0
4948,4
4949,2
4950,1
4951,2
4952,1
4953,10
4954,7
4955,9
4956,2
4957,8
4958,9
4959,1
4960,7
4961,10
4962,0
4963,11
4964,7
4965,10
4966,4
4967,11
4968,1
4969,4
4970,3
4971,6
4972,5
4973,5
4974,11
4975,9
4976,2
4977,8
4978,11
4979,1
4980,7
4981,5
4982,5
4983,9
4984,7
4985,6
4986,0
4987,7
4988,3
4989,1
4990,6
4991,7
4992,2
4993,8
4994,6
4995,6
4996,3
4997,5
4998,10
4999,7
5000,5
5001,9
5002,7
5003,3
5004,9
5005,8
5006,10
5007,2
5008,7
5009,5
5010,10
5011,11
5012,7
5013,2
5014,5
5015,4
5016,2
5017,9
5018,9
5019,2
5020,4
5021,2
5022,8
5023,9
5024,8
5025,8
5026,1
5027,6
5028,9
5029,4
5030,10
5031,6
5032,0
5033,8
5034,8
5035,10
5036,8
5037,9
5038,5
5039,5
5040,6
5041,6
5042,0
5043,7
5044,1
5045,2
5046,2
5047,8
5048,7
5049,9
5050,2
5051,8
5052,2
5053,5
5054,11
5055,5
5056,4
5057,11
5058,10
5059,7
5060,5
5061,5
5062,4
5063,9
5064,2
5065,8
5066,3
5067,2
5068,11
5069,3
5070,7
5071,0
5072,9
5073,7
5074,1
5075,6
5076,9
5077,4
5078,6
5079,7
5080,7
5081,7
5082,7
5083,11
5084,4
5085,3
5086,1
5087,6
5088,1
5089,8
5090,9
5091,3
5092,4
5093,4
5094,4
5095,7
5096,8
5097,10
5098,11
5099,0
5100,11
5101,9
5102,4
5103,8
5104,7
5105,0
5106,6
5107,2
5108,0
5109,5
5110,3
5111,3
5112,5
5113,4
5114,1
5115,8
5116,4
5117,5
5118,9
5119,3
5120,7
5121,8
5122,2
5123,8
5124,1
5125,4
5126,1
5127,6
5128,1
5129,5
5130,4
5131,6
5132,11
5133,7
5134,6
5135,8
5136,7
5137,0
5138,3
5139,2
5140,8
5141,11
5142,7
5143,11
5144,5
5145,4
5146,0
5147,4
5148,5
5149,9
5150,8
5151,6
5152,0
5153,8
5154,7
5155,6
5156,1
5157,4
5158,0
5159,10
5160,9
5161,6
5162,7
5163,3
5164,11
5165,6
5166,9
5167,3
5168,4
5169,10
5170,11
5171,3
5172,9
5173,7
5174,7
5175,4
5176,4
5177,3
5178,2
5179,7
5180,2
5181,9
5182,6
5183,6
5184,0
5185,11
5186,3
5187,11
5188,6
5189,10
5190,8
5191,4
5192,6
5193,8
5194,7
5195,0
5196,8
5197,7
5198,11
5199,9
5200,6
5201,3
5202,0
5203,1
5204,8
5205,6
5206,7
5207,2
5208,4
5209,0
5210,11
5211,6
5212,8
5213,0
5214,8
5215,9
5216,11
5217,10
5218,9
5219,11
5220,10
5221,9
5222,1
5223,11
5224,5
5225,3
5226,4
5227,3
5228,9
5229,9
5230,9
5231,8
5232,6
5233,5
5234,5
5235,5
5236,4
5237,0
5238,9
5239,11
5240,11
5241,6
5242,9
5243,6
5244,8
5245,2
5246,3
5247,9
5248,11
5249,4
5250,4
5251,6
5252,7
5253,2
5254,9
5255,11
5256,6
5257,10
5258,3
5259,3
5260,11
5261,1
5262,8
5263,11
5264,5
5265,3
5266,1
5267,5
5268,1
5269,11
5270,1
5271,0
5272,1
5273,10
5274,11
5275,7
5276,7
5277,6
5278,10
5279,8
5280,2
5281,8
5282,10
5283,1
5284,9
5285,11
5286,11
5287,6
5288,2
5289,2
5290,2
5291,2
5292,3
5293,5
5294,2
5295,2
5296,5
5297,11
5298,6
5299,9
5300,0
5301,2
5302,5
5303,8
5304,4
5305,4
5306,1
5307,8
5308,1
5309,10
5310,7
5311,9
5312,0
5313,1
5314,8
5315,5
5316,4
5317,2
5318,10
5319,7
5320,1
5321,2
5322,5
5323,10
5324,11
5325,1
5326,8
5327,9
5328,6
5329,6
5330,9
5331,11
5332,3
5333,6
5334,11
5335,6
5336,10
5337,7
5338,1
5339,2
5340,9
5341,7
5342,0
5343,1
5344,2
5345,10
5346,4
5347,5
5348,6
5349,10
5350,4
5351,7
5352,6
5353,6
5354,2
5355,5
5356,2
5357,0
5358,7
5359,5
5360,6
5361,5
5362,9
5363,9
5364,2
5365,4
5366,3
5367,9
5368,4
5369,3
5370,6
5371,2
5372,9
5373,8
5374,2
5375,11
5376,0
5377,1
5378,0
5379,2
5380,0
5381,0
5382,0
5383,7
5384,10
5385,10
5386,9
5387,6
5388,10
5389,1
5390,5
5391,1
5392,6
5393,7
5394,5
5395,2
5396,5
5397,2
5398,3
5399,10
5400,5
5401,5
5402,7
5403,8
5404,7
5405,4
5406,1
5407,6
5408,11
5409,7
5410,8
5411,9
5412,5
5413,0
5414,4
5415,2
5416,7
5417,7
5418,9
5419,8
5420,2
5421,4
5422,4
5423,6
5424,10
5425,4
5426,2
5427,11
5428,9
5429,1
5430,5
5431,6
5432,5
5433,6
5434,8
5435,10
5436,9
5437,3
5438,6
5439,7
5440,0
5441,0
5442,9
5443,0
5444,7
5445,10
5446,5
5447,1
5448,6
5449,9
5450,7
5451,0
5452,1
5453,7
5454,0
5455,7
5456,5
5457,7
5458,5
5459,11
5460,0
5461,4
5462,9
5463,1
5464,9
5465,5
5466,5
5467,5
5468,10
5469,3
5470,5
5471,0
5472,7
5473,5
5474,7
5475,3
5476,10
5477,5
5478,5
5479,2
5480,7
5481,2
5482,11
5483,6
5484,1
5485,8
5486,10
5487,11
5488,3
5489,4
5490,4
5491,7
5492,9
5493,1
5494,1
5495,5
5496,5
5497,11
5498,9
5499,4
5500,4
5501,1
5502,5
5503,5
5504,6
5505,9
5506,11
5507,6
5508,8
5509,6
5510,7
5511,6
5512,6
5513,5
5514,5
5515,7
5516,1
5517,9
5518,9
5519,10
5520,0
5521,4
5522,10
5523,9
5524,7
5525,0
5526,11
5527,3
5528,6
5529,2
5530,4
5531,5
5532,3
5533,6
5534,6
5535,10
5536,8
5537,4
5538,5
5539,6
5540,4
5541,0
5542,7
5543,10
5544,7
5545,9
5546,6
5547,7
5548,4
5549,11
5550,10
5551,10
5552,7
5553,5
5554,4
5555,1
5556,6
5557,2
5558,0
5559,7
5560,5
5561,2
5562,7
5563,11
5564,7
5565,6
5566,4
5567,11
5568,5
5569,8
5570,8
5571,0
5572,8
5573,7
5574,8
5575,8
5576,0
5577,2
5578,1
5579,1
5580,11
5581,7
5582,9
5583,1
5584,2
5585,0
5586,5
5587,9
5588,2
5589,7
5590,0
5591,2
5592,6
5593,4
5594,6
5595,11
5596,4
5597,7
5598,5
5599,2
5600,4
5601,6
5602,3
5603,5
5604,6
5605,9
5606,10
5607,7
5608,11
5609,2
5610,1
5611,1
5612,1
5613,9
5614,11
5615,3
5616,5
5617,9
5618,8
5619,2
5620,6
5621,8
5622,9
5623,8
5624,10
5625,4
5626,6
5627,10
5628,4
5629,8
5630,2
5631,10
5632,2
5633,3
5634,2
5635,4
5636,8
5637,6
5638,2
5639,4
5640,3
5641,3
5642,10
5643,4
5644,6
5645,6
5646,6
5647,7
5648,1
5649,5
5650,7
5651,4
5652,1
5653,11
5654,4
5655,10
5656,5
5657,7
5658,2
5659,5
5660,6
5661,11
5662,9
5663,2
5664,6
5665,6
5666,9
5667,9
5668,0
5669,9
5670,0
5671,4
5672,7
5673,0
5674,2
5675,7
5676,10
5677,8
5678,5
5679,2
5680,3
5681,5
5682,6
5683,2
5684,3
5685,0
5686,3
5687,3
5688,2
5689,10
5690,4
5691,7
5692,0
5693,6
5694,10
5695,5
5696,5
5697,11
5698,1
5699,5
5700,7
5701,9
5702,0
5703,2
5704,1
5705,5
5706,7
5707,7
5708,8
5709,4
5710,6
5711,11
5712,2
5713,1
5714,3
5715,7
5716,4
5717,2
5718,4
5719,6
5720,6
5721,9
5722,4
5723,8
5724,5
5725,2
5726,3
5727,3
5728,4
5729,6
5730,9
5731,8
5732,6
5733,6
5734,7
5735,6
5736,10
5737,2
5738,4
5739,4
5740,6
5741,0
5742,2
5743,11
5744,1
5745,6
5746,1
5747,4
5748,3
5749,6
5750,5
5751,1
5752,5
5753,5
5754,5
5755,10
5756,9
5757,11
5758,0
5759,5
5760,2
5761,1
5762,6
5763,9
5764,10
5765,2
5766,11
5767,7
5768,3
5769,4
5770,7
5771,2
5772,7
5773,3
5774,2
5775,8
5776,0
5777,6
5778,6
5779,7
5780,7
5781,9
5782,11
5783,10
5784,8
5785,6
5786,9
5787,3
5788,10
5789,7
